time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409526654385,1.2521675,9.5809965,1.7124528,1.2120018,9.609065,1.5386072
1409526654389,1.2174516,9.58818,1.7465701,1.2087978,9.608435,1.5450474
1409526654391,1.1372458,9.622296,1.7411832,1.2054223,9.60778,1.5517361
1409526654393,1.0283096,9.621099,1.7226281,1.2019626,9.607019,1.559121
1409526654415,0.9744401,9.701904,1.6819267,1.1977886,9.606305,1.5667204
1409526654416,0.93732995,9.752781,1.6986861,1.1932627,9.605797,1.5732758
1409526654417,0.9564836,9.782109,1.6867151,1.1885262,9.605602,1.5780396
1409526654435,1.0265139,9.727641,1.6490064,1.1842356,9.605591,1.5813328
1409526654437,1.0791864,9.71986,1.6699557,1.1809702,9.605541,1.5840743
1409526654455,1.1288661,9.703101,1.70946,1.1783011,9.605463,1.5865287
1409526654470,1.1468226,9.70789,1.6873137,1.1759068,9.605432,1.5885049
1409526654472,1.1330559,9.693524,1.6675615,1.1733694,9.605463,1.5901749
1409526654489,1.1432313,9.659407,1.7064673,1.1700145,9.605726,1.5910646
1409526654490,1.2850877,9.363723,1.6741456,1.1658225,9.606202,1.5912738
1409526654496,2.2589293,8.373122,1.5005659,1.1629373,9.606569,1.5911604
1409526654505,2.0416555,7.7584105,2.0308816,1.1681302,9.606066,1.5904005
1409526654528,-0.28431144,11.271303,3.0735564,1.1681098,9.605197,1.5956472
1409526654529,-0.37948096,11.982381,1.5640123,1.1261202,9.607052,1.6145542
1409526654536,0.6326678,10.507553,0.40342298,1.0722811,9.613338,1.6138006
1409526654566,1.1384429,9.767744,1.3060371,1.0573645,9.619432,1.5871049
1409526654567,1.323395,9.419388,1.5897499,1.0742209,9.620634,1.5683898
1409526654568,1.3904326,9.124303,1.8082209,1.0976489,9.618328,1.5663042
1409526654585,1.3868413,9.021352,1.9818004,1.1161681,9.614709,1.5754157
1409526654586,1.4221559,9.056666,1.963844,1.1271337,9.611438,1.5875217
1409526654609,1.3820529,9.559449,1.9351135,1.1320256,9.609525,1.5956045
1409526654611,1.2964603,9.881469,1.8674773,1.1335398,9.608695,1.599522
1409526654618,1.1641805,9.991602,1.7591397,1.1298062,9.609798,1.5955285
1409526654640,1.1965023,9.905411,1.8171991,1.12182,9.612244,1.5864117
1409526654642,0.7673417,9.771336,1.5161282,1.1117332,9.6151495,1.5758617
1409526654645,1.0097545,9.504382,1.395221,1.0959426,9.619226,1.5619775
